3380133	Crique la Tribouille	Crique la Tribouille		5	-52.73333	H	STM	GF		00				0		45	America/Cayenne	1993-12-15
3380134	Savanes Trésor	Savanes Tresor	Savanes Tresor,Savanes Trésor	4.57988	-52.30494	V	GRSLD	GF		00				0		1	America/Cayenne	2015-06-08
3380135	Placer Trésor	Placer Tresor		4.58469	-52.2659	S	MN	GF		GF	973	9731	97310	0		123	America/Cayenne	2016-06-22
3380136	Montagne Trésor	Montagne Tresor	Montagne Tresor,Montagne Trésor	4.59269	-52.25896	T	MT	GF		GF	973	9731	97310	0		318	America/Cayenne	2016-06-22
3380137	Crique Trésor	Crique Tresor	Crique Tresor,Crique Trésor,Crique du Tresor,Crique du Trésor	5.09851	-52.57172	H	STM	GF		00				0		1	America/Cayenne	2015-07-03
3380138	Crique Trésor	Crique Tresor	Crique Tresor,Crique Trésor	4.56918	-52.29154	H	STM	GF		00				0		16	America/Cayenne	2015-06-08
3380139	Pripris Tremblants	Pripris Tremblants		5.25	-52.75	H	MRSH	GF		00				0		9	America/Cayenne	1993-12-15
3380140	Pripris Tremblant	Pripris Tremblant	Pripris Tremblant	5.39932	-53.03193	H	MRSH	GF		00				0		5	America/Cayenne	2015-07-03
3380141	Île Tranquille	Ile Tranquille	Ile Tranquille,Île Tranquille	5.09696	-52.61655	T	HMCK	GF		00				0		5	America/Cayenne	2015-07-03
3380142	Crique Tanger	Crique Tanger	Crique Tanger,Crique Tranger	4.73351	-53.94804	H	STM	GF		00				0		87	America/Cayenne	2015-09-06
3380143	Toussine	Toussine	Toussine	4.76917	-53.89366	P	PPLQ	GF		GF	973	9732	97311	0		182	America/Cayenne	2016-06-22
3380144	Crique Toussaint	Crique Toussaint	Crique Toussaint	5.36077	-52.97422	H	STM	GF		00				0		8	America/Cayenne	2015-07-03
3380145	Crique Tourlouri	Crique Tourlouri	Crique Tourlouri	4.43333	-52.56667	H	STM	GF		00				0		40	America/Cayenne	2015-07-03
3380146	Saut Tourépé	Saut Tourepe	Saut Tourepe,Saut Tourepee,Saut Tourepée,Saut Tourépé	4.23592	-52.24844	H	RPDS	GF		00				0		47	America/Cayenne	2015-06-08
3380147	Tour Dreyfus	Tour Dreyfus	Tour Dreyfus	5.15829	-52.62653	S	BLDG	GF		00				0		-3	America/Cayenne	2015-07-03
3380148	Rivière du Tour de l’Île	Riviere du Tour de l'Ile	Riviere du Tour de l'Ile,Rivière du Tour de l’Île	4.73917	-52.33736	H	STMD	GF		00				0		6	America/Cayenne	2015-06-08
3380149	Roche de la Toulonnaise	Roche de la Toulonnaise	Roche de la Toulonnaise,Roche dela Tolonnaise	5.4	-53.03333	T	RK	GF	GF	00				0		10	America/Cayenne	2012-01-18
3380150	Crique Toucouchi	Crique Toucouchi	Crique Tonconchi,Crique Toucouchi	4.16667	-51.77934	H	STM	GF		00				0		18	America/Cayenne	2015-06-08
3380151	Crique Touatou	Crique Touatou	Crique Touatou	2.8867	-52.42426	H	STM	GF		00				0		86	America/Cayenne	2015-07-03
3380152	Crique Totonne	Crique Totonne	Crique Totonne	5.23588	-52.96463	H	STM	GF		00				0		24	America/Cayenne	2015-07-03
3380153	Saut Tortue	Saut Tortue	Saut Tortue	4.17976	-52.39643	H	RPDS	GF		00				0		24	America/Cayenne	2015-06-08
3380154	Montagnes Tortue	Montagnes Tortue	Mont Tortue,Montagne Tortue,Montagnes Tortue,Monts Tortue	4.24838	-52.40764	T	MTS	GF		00				0		243	America/Cayenne	2015-06-08
3380155	Montagnes Tortue	Montagnes Tortue	Montagnes Tortue	4.3065	-52.21197	T	HLLS	GF		00				0		117	America/Cayenne	2015-06-08
3380156	Montagne Tortue	Montagne Tortue	Montagne Tortue	5.1871	-52.97037	T	HLL	GF		GF	973	9731	97312	0		89	America/Cayenne	2016-06-22
3380157	Îlet Tortue	Ilet Tortue	Ilet Tortue,Îlet Tortue	5.19464	-52.96386	T	HMCK	GF		00				0		13	America/Cayenne	2015-07-03
3380158	Crique Tortue	Crique Tortue	Crique Tortue	4.176	-52.39881	H	STM	GF		00				0		30	America/Cayenne	2015-06-08
3380159	Crique Tortue	Crique Tortue		3.50379	-52.90384	H	STM	GF		00				0		105	America/Cayenne	2011-04-19
3380160	Tortue	Tortue	Tortue,Village Tortue	4.1769	-52.39287	L	LCTY	GF		00				0		44	America/Cayenne	2015-06-08
3380161	Canal Torcy	Canal Torcy	Canal Torcy,Canal Torey	4.82432	-52.25358	H	CNLQ	GF		00				0		8	America/Cayenne	2015-06-08
3380162	Saut Topi Topi	Saut Topi Topi	Saut Topi Topi	4.70421	-53.60627	H	RPDS	GF		00				0		73	America/Cayenne	2015-09-06
3380163	Crique Topaze	Crique Topaze	Crique Topaze	4.72285	-53.95318	H	STM	GF		00				0		115	America/Cayenne	2015-09-06
3380164	Topaze	Topaze		4.72324	-53.95984	L	LCTY	GF		00				0		125	America/Cayenne	2011-04-19
3380165	Toou Soula	Toou Soula	Toou Soula	4.95513	-54.44063	H	RPDS	GF		00				0		10	America/Cayenne	2015-09-06
3380166	Rivière de Tonnégrande	Riviere de Tonnegrande	Crique Tonnegrande,Crique Tonnégrande,Riviere Tonegrande,Riviere de Tonnegrande,Rivière Tonegrande,Rivière de Tonnégrande	4.82312	-52.43911	H	STM	GF		00				0		16	America/Cayenne	2015-06-08
3380167	Tonnégrande	Tonnegrande	Tonegrande,Tonnegrande,Tonnigrande,Tonnégrande,Tonégrande	4.82962	-52.44378	P	PPL	GF		GF	973	9731	97313	0		7	America/Cayenne	2016-06-22
3380168	Crique Tonate	Crique Tonate		5.03304	-52.47555	H	CRKT	GF		00				0		6	America/Cayenne	2011-04-19
3380169	Tonate	Tonate	Tonale,Tonate	5.01171	-52.47241	P	PPLA4	GF		GF	973	9731	97305	0		7	America/Cayenne	2016-06-22
3380170	Crique Tompic	Crique Tompic	Crique Tampoe,Crique Tompic	4.8358	-52.37759	H	STM	GF		00				0		19	America/Cayenne	2015-06-08
3380171	Tolinche	Tolinche	Tolinche,Tollinche	5.26905	-54.23489	L	LCTY	GF		00				0		31	America/Cayenne	2012-01-18
3380173	Crique Tobie	Crique Tobie	Crique Tobie	4.68701	-53.89379	H	STM	GF		00				0		89	America/Cayenne	2015-09-06
